tipo_capa,origen,destino,peso,peso_absoluto,importancia_%
Capa 1 - Entrada a Oculta 1,clase,Neurona H1_63,-0.18269605776806463,0.18269605776806463,0.03637424852430406
Capa 1 - Entrada a Oculta 1,clase,Neurona H1_64,0.298303279579491,0.298303279579491,0.05939130684918394
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_1,-0.24781312920894905,0.24781312920894905,0.049338866199703194
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_2,-0.021821248595446964,0.021821248595446964,0.004344546506466291
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_3,0.2729042100496589,0.2729042100496589,0.054334426702722
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_4,-0.19993635661516296,0.19993635661516296,0.03980674139009838
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_5,-0.1314911768096873,0.1314911768096873,0.026179507113945098
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_6,0.1427257394454438,0.1427257394454438,0.028416275538875505
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_7,0.21029529247996534,0.21029529247996534,0.04186917509664283
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_8,0.023119161747594097,0.023119161747594097,0.00460295720309499
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_9,-0.007473277657926048,0.007473277657926048,0.0014879076327176664
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_10,-0.1080930412286211,0.1080930412286211,0.021521007039950427
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_11,0.3758341560171201,0.3758341560171201,0.0748274766401579
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_12,0.11187359523092516,0.11187359523092516,0.02227370423834284
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_13,0.1520997115660587,0.1520997115660587,0.030282605856785327
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_14,0.0634434089503336,0.0634434089503336,0.012631396389068003
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_15,-0.3366564224728778,0.3366564224728778,0.06702730495628736
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_16,-0.2668469017059734,0.2668469017059734,0.05312843440177553
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_17,-0.22052325236012751,0.22052325236012751,0.043905531869321154
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_18,0.24021946886703402,0.24021946886703402,0.0478269907281666
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_19,0.25070632094564843,0.25070632094564843,0.04991489217719182
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_20,0.2482138791836862,0.2482138791836862,0.049418654342672896
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_21,-0.13659526040033634,0.13659526040033634,0.02719571516617787
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_22,-0.08430638891172128,0.08430638891172128,0.016785154424922802
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_23,-0.14962334647251557,0.14962334647251557,0.02978956883973156
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_24,-0.15076220561508263,0.15076220561508263,0.03001631235019362
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_25,-0.017361484559570876,0.017361484559570876,0.003456620585225825
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_26,0.0424632058722854,0.0424632058722854,0.008454299574969746
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_27,-0.03861525721472803,0.03861525721472803,0.007688184298654132
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_28,-0.23574987572430922,0.23574987572430922,0.046937107860620594
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_29,-0.030437378485896355,0.030437378485896355,0.006059992662128629
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_30,-0.0993953830690376,0.0993953830690376,0.01978932884535157
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_31,-0.01938286672739812,0.01938286672739812,0.0038590718380519117
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_32,-0.09282932897509533,0.09282932897509533,0.01848204675971245
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_33,0.021902087028461494,0.021902087028461494,0.00436064120105745
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_34,0.014545675925262689,0.014545675925262689,0.0028960013561495487
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_35,-0.2306589928547424,0.2306589928547424,0.04592352803318485
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_36,0.0660020198866229,0.0660020198866229,0.013140808311856943
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_37,0.24331780146905133,0.24331780146905133,0.04844385964944243
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_38,0.040084626913527106,0.040084626913527106,0.007980731490154299
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_39,-0.1422974909749857,0.1422974909749857,0.0283310125261707
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_40,0.32622216726872394,0.32622216726872394,0.06494987539049052
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_41,-0.012161773079913025,0.012161773079913025,0.002421373301149986
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_42,-0.023173472942560728,0.023173472942560728,0.004613770402501165
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_43,0.038004208662166854,0.038004208662166854,0.007566526326485443
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_44,0.23008193949568972,0.23008193949568972,0.04580863840420001
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_45,-0.07512717571474203,0.07512717571474203,0.01495760003670295
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_46,0.3029444307848468,0.3029444307848468,0.0603153464231347
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_47,-0.3422786505154259,0.3422786505154259,0.06814667404710582
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_48,0.02743649345744257,0.02743649345744257,0.0054625252665463165
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_49,-0.04891182662242725,0.04891182662242725,0.009738201026759284
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_50,-0.1499866027191233,0.1499866027191233,0.02986189209154956
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_51,0.130956635457733,0.130956635457733,0.02607308150071601
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_52,-0.04134174782819389,0.04134174782819389,0.008231020572107237
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_53,-0.18441957455951064,0.18441957455951064,0.036717395655521616
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_54,-0.17837451427141082,0.17837451427141082,0.035513841906469786
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_55,0.20995056083459393,0.20995056083459393,0.04180054003852433
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_56,0.22596334309126256,0.22596334309126256,0.04498863795637356
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_57,-0.24470888037780125,0.24470888037780125,0.04872081937458343
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_58,-0.11538643270880258,0.11538643270880258,0.022973099863003867
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_59,-0.059409078992360365,0.059409078992360365,0.011828173143240448
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_60,0.08538334000743106,0.08538334000743106,0.01699957222507917
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_61,-0.16173291730294054,0.16173291730294054,0.0322005488263262
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_62,0.25913049522652415,0.25913049522652415,0.0515921205347606
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_63,-0.17667394844879236,0.17667394844879236,0.035175264245738934
Capa 1 - Entrada a Oculta 1,origen_REAL,Neurona H1_64,0.19658789376588573,0.19658789376588573,0.03914007227122426
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_1,0.08644357275619877,0.08644357275619877,0.017210661451461065
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_2,0.02123115131169833,0.02123115131169833,0.004227059870384417
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_3,0.050756735829841595,0.050756735829841595,0.010105517031467278
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_4,-0.09220821455535001,0.09220821455535001,0.018358384702950793
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_5,-0.17043752549567873,0.17043752549567873,0.033933610752113944
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_6,-0.11600856231599806,0.11600856231599806,0.02309696404060525
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_7,0.2265588624311218,0.2265588624311218,0.04510720410790251
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_8,-0.10930959835662624,0.10930959835662624,0.021763219991114652
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_9,0.01674295847014239,0.01674295847014239,0.003333473857428339
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_10,-0.11302007400356101,0.11302007400356101,0.02250196479477278
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_11,-0.056619209050299706,0.056619209050299706,0.011272718231608858
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_12,0.12081185008924626,0.12081185008924626,0.024053284529029176
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_13,0.33563309391491186,0.33563309391491186,0.06682356324590669
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_14,0.03757381773526384,0.03757381773526384,0.00748083675699484
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_15,-0.021592236665285643,0.021592236665285643,0.004298950903777952
Capa 1 - Entrada a Oculta 1,origen_SINTETICO,Neurona H1_16,-0.2502538305096149,0.2502538305096149,0.04982480266033947
