tipo_capa,origen,destino,peso,peso_absoluto,importancia_%
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_42,-0.2554043057608793,0.2554043057608793,0.052327281368047325
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_43,-0.13854526040370377,0.13854526040370377,0.028385178557410365
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_44,-0.102703201599709,0.102703201599709,0.02104185092532779
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_45,0.1839431435029092,0.1839431435029092,0.0376863052372007
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_46,-0.11136820329473396,0.11136820329473396,0.0228171380740679
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_47,0.053255485216557125,0.053255485216557125,0.01091099365383336
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_48,0.30695306992004706,0.30695306992004706,0.062888601696207
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_49,0.0306359350261255,0.0306359350261255,0.0062766960302782565
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_50,0.07653250393380391,0.07653250393380391,0.01567999355067552
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_51,-0.2173656003339862,0.2173656003339862,0.044533904369881666
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_52,0.1733567298652276,0.1733567298652276,0.035517358854534234
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_53,0.08315182340573503,0.08315182340573503,0.017036160947465694
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_54,0.008517770260805586,0.008517770260805586,0.0017451223452859663
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_55,-0.08192728546868361,0.08192728546868361,0.01678527738860381
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_56,-0.1294059607683822,0.1294059607683822,0.026512717159002667
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_57,-0.06495628213612557,0.06495628213612557,0.013308255089252834
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_58,0.13215029496348826,0.13215029496348826,0.02707497685610314
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_59,0.227060413191807,0.227060413191807,0.046520179419984826
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_60,-0.026942085772783005,0.026942085772783005,0.005519899512557173
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_61,0.14432432016494376,0.14432432016494376,0.029569193389377562
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_62,0.031270680312204376,0.031270680312204376,0.006406742761803558
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_63,0.023492525418115,0.023492525418115,0.004813152949545932
Capa 1 - Entrada a Oculta 1,tasa_rechazo_pct,Neurona H1_64,0.12119939122907487,0.12119939122907487,0.024831353675053302
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_1,0.1971674708301843,0.1971674708301843,0.04039570786412962
Capa 1 - Entrada a Oculta 1,tiempo_entrega_dias,Neurona H1_2,-0.20563298291002197,0.20563298291002197,0.04213012354364053
