epoca,loss_train,loss_val,acc_train,acc_val
283,0.5199075797822602,0.5103080690141276,0.8055555555555556,0.8123123123123123
284,0.5191571557102157,0.5096113661369941,0.8059309309309309,0.8153153153153153
285,0.5184068949504261,0.5089150795683011,0.8059309309309309,0.8153153153153153
286,0.5176568020756934,0.5082192102990514,0.8059309309309309,0.8153153153153153
287,0.5169068817291226,0.5075237593361067,0.8063063063063063,0.8153153153153153
288,0.5161571386248771,0.506828727704506,0.8070570570570571,0.8153153153153153
289,0.5154075775491921,0.506134116450032,0.8074324324324325,0.8153153153153153
290,0.5146582033616172,0.505439926641992,0.8074324324324325,0.8168168168168168
291,0.513909020996462,0.5047461593761825,0.8074324324324325,0.8168168168168168
292,0.513160035464415,0.5040528157780103,0.8074324324324325,0.8168168168168168
293,0.5124112518543129,0.5033598970057395,0.8074324324324325,0.8183183183183184
294,0.5116626753350338,0.5026674042538432,0.8074324324324325,0.8183183183183184
295,0.5109143111574921,0.5019753387564292,0.8074324324324325,0.8183183183183184
296,0.5101661646567113,0.5012837017907225,0.8078078078078078,0.8183183183183184
297,0.5094182412539571,0.5005924946805781,0.8081831831831832,0.8183183183183184
298,0.5086705464589071,0.4999017188000096,0.8081831831831832,0.8183183183183184
299,0.5079230858718431,0.4992113755767092,0.8085585585585585,0.8183183183183184
300,0.507175865185846,0.49852146649554685,0.8085585585585585,0.8198198198198198
301,0.5064288901889779,0.4978319931020309,0.8085585585585585,0.8198198198198198
302,0.5056821667664375,0.49714295700571626,0.8085585585585585,0.8198198198198198
303,0.5049357009026765,0.4964543598835471,0.8085585585585585,0.8198198198198198
304,0.5041894986834619,0.4957662034831239,0.8085585585585585,0.8198198198198198
305,0.5034435662978742,0.4950784896258822,0.8085585585585585,0.8198198198198198
306,0.5026979100402337,0.4943912202101763,0.808933933933934,0.8198198198198198
307,0.5019525363119405,0.49370439721425724,0.8093093093093093,0.8228228228228228
308,0.5012074516232261,0.49301802269914186,0.8093093093093093,0.8228228228228228
309,0.5004626625948044,0.49233209881136214,0.8096846846846847,0.8228228228228228
